reviewText,Positive
app must want easily keep finance stay organized . 'm surprised everyone already using !,1
would fun game damn thing n't shut simply breathing ... joy bit people ashamed releasing app terrible quality control . great idea -- abhorent execution,0
"constantly force close find stride really start enjoy game . think , & quot ; fun intuitive weird kind way . could play fo- & quot ; force close ! waste ot",0
"ca n't even play . every failed attempt creating element thirty make game force quit . n't even waste time downloading . nice game , becomes useless .",0
love app . really app.it way god made stuff.i think lot people lie app . want learn way god made stuff get app .,1
"n't freeze ! love damn game ! ! ! rock , god ... mean doodle god ! plus might actually learn something !",1
"loved game online , bought ipod iphone , found kindle fire , thrilled ! 's free apple app store , 'm glad free app day amazon .",1
truly great game waste time . find always . playing game ! definitely buy game . one classic mobile game .,1
first downloaded game played fine . went back play later got everyone else force close . help anyone know downloaded kindle fire going uninstall reinstall see,0
"loved graphic thus game . want play ! ... force close . excited , creating new element , trying speed . bam ! every time try create another element doodle god force closed . guess game",0
"new update today ! fixed crashing bug ! love game , crashing little excessive . light free app day , sent update fixed crashing , must !",1
great game keep forceclosing please fix rate 5 ( kindle fire ) . . . . . . . . . . . . .now fixed great finished dissapointed extra n't . especially since game tell check extra,1
"app awesome worth ( $ 1.00 ) app rock much kind n't mow say , nice day ( guess ? ! ? ! )",1
game addicting kid love ! especially like parental lock . 'm typing sentence enough word,1
fun game lot combination . addicted triple town somwhat similar idea combing thing create new stuff . make lot interesting discovery .,1
love game much fun get create lot stuff created worm . thought cool .,1
"first tried free version could n't get enough , got version hard time putting . really make think outside box element . even kid safe mode child play well .",1
"really love app , could play hour end . graphic amazing , combination surprising & hilarious . 's must get !",1
"wish first alchemy combo game 'd played since best ui far . since third , little frustrated since combo different.and art cute one also .",1
pretty much buy app purchase complete game . 's pay play even though bought ... oh pretty borring unless like random guessing .,0
"n't think would like game , since 've played alchemy liked . surprise , started lost half hour without even noticing . graphic fun , quote pithy , playing easy engaging . unfortunately",1
love game woo much played iphone . immediately . wanted n't kindle fire . may e next temple run ...,1
"good fun game , creative , something n't see often , one game , people obsess like alchemy , started series game i.e . alchemy . good game , real big bug ( occasionally glitch lag ) bu",1
love game glad updated n't force close anymore quickly : ) almost created everything,1
made 32 force close every time try match thing . cool point .,0
tried app ... great .... daughter lot fun . sadly froze kindle completely blacked . power light would come black screen death got . talked friend work finally got back,0
"edit : promised , changing review since developer patched app fixed fc issue . would given 4 star earned 5th one responding quickly customer . neverbefore seen dev send major u",1
"great game first thirty minute crash ! ! ! reason gave 5 star future update . game iphone , love . please fix crash .",1
force closing . new update work . using moto xoom . suggestion disable combining doodle already previously combined . thanks,1
love game . kindle fire really confused would n't let play kept saying & quot ; doodle god stopped & quot ; . riding bus home ( mean wifi ) worked got,1
